reference_genome_assembly	library_strategy	library_layout	library_source	platform	type	genomic_info_id	file.file_id	instrument_model	library_selection
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95275d5c-37b7-11ee-9aa2-8f2804e583e2	dg.4DFC/95275d5c-37b7-11ee-9aa2-8f2804e583e2	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95277fe4-37b7-11ee-9aef-372d1089e997	dg.4DFC/95277fe4-37b7-11ee-9aef-372d1089e997	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9527a64a-37b7-11ee-b0d3-cfbb9ce57765	dg.4DFC/9527a64a-37b7-11ee-b0d3-cfbb9ce57765	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9527cc74-37b7-11ee-b583-073b4460948f	dg.4DFC/9527cc74-37b7-11ee-b583-073b4460948f	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9527ee84-37b7-11ee-a647-d35693d1686b	dg.4DFC/9527ee84-37b7-11ee-a647-d35693d1686b	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95281378-37b7-11ee-84c3-73ce4449b569	dg.4DFC/95281378-37b7-11ee-84c3-73ce4449b569	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95283916-37b7-11ee-8352-db15ff8b82ac	dg.4DFC/95283916-37b7-11ee-8352-db15ff8b82ac	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95285b30-37b7-11ee-9bf9-33c1bff01eb2	dg.4DFC/95285b30-37b7-11ee-9bf9-33c1bff01eb2	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95287d4a-37b7-11ee-ab8e-c7b2c3e42e71	dg.4DFC/95287d4a-37b7-11ee-ab8e-c7b2c3e42e71	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95289fd2-37b7-11ee-8bc2-57a010573920	dg.4DFC/95289fd2-37b7-11ee-8bc2-57a010573920	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9528c2fa-37b7-11ee-ad44-5f0cc7ff19b8	dg.4DFC/9528c2fa-37b7-11ee-ad44-5f0cc7ff19b8	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9528e974-37b7-11ee-8864-43d3f403c047	dg.4DFC/9528e974-37b7-11ee-8864-43d3f403c047	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95290c42-37b7-11ee-b8e8-df986546defb	dg.4DFC/95290c42-37b7-11ee-b8e8-df986546defb	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952932bc-37b7-11ee-9b21-a71af1e2d430	dg.4DFC/952932bc-37b7-11ee-9b21-a71af1e2d430	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952955ee-37b7-11ee-9ec0-7fddb8c98c21	dg.4DFC/952955ee-37b7-11ee-9ec0-7fddb8c98c21	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95297b1e-37b7-11ee-8ecd-5b5ffff07fa3	dg.4DFC/95297b1e-37b7-11ee-8ecd-5b5ffff07fa3	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95299d92-37b7-11ee-a4b7-6b66bb858c20	dg.4DFC/95299d92-37b7-11ee-a4b7-6b66bb858c20	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9529c010-37b7-11ee-956e-cf7127acabb7	dg.4DFC/9529c010-37b7-11ee-956e-cf7127acabb7	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9529e2ac-37b7-11ee-9d45-63862181ebd0	dg.4DFC/9529e2ac-37b7-11ee-9d45-63862181ebd0	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952a0692-37b7-11ee-877b-4f2b93fe7960	dg.4DFC/952a0692-37b7-11ee-877b-4f2b93fe7960	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952a2988-37b7-11ee-bfd1-dbaebabcfad2	dg.4DFC/952a2988-37b7-11ee-bfd1-dbaebabcfad2	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952a4c88-37b7-11ee-bbfd-0b36658bc355	dg.4DFC/952a4c88-37b7-11ee-bbfd-0b36658bc355	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952a6efc-37b7-11ee-89cc-43225239296b	dg.4DFC/952a6efc-37b7-11ee-89cc-43225239296b	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952a9210-37b7-11ee-9a16-4f3ca17278d5	dg.4DFC/952a9210-37b7-11ee-9a16-4f3ca17278d5	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952abace-37b7-11ee-b1c2-373cef71d672	dg.4DFC/952abace-37b7-11ee-b1c2-373cef71d672	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952add88-37b7-11ee-a794-17584343ffbf	dg.4DFC/952add88-37b7-11ee-a794-17584343ffbf	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952b036c-37b7-11ee-92ed-af415ab13285	dg.4DFC/952b036c-37b7-11ee-92ed-af415ab13285	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952b2630-37b7-11ee-9631-279b778c08d4	dg.4DFC/952b2630-37b7-11ee-9631-279b778c08d4	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952b4912-37b7-11ee-9a94-ef9ed622d670	dg.4DFC/952b4912-37b7-11ee-9a94-ef9ed622d670	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952b6b5e-37b7-11ee-ae9e-2783eb80d4ac	dg.4DFC/952b6b5e-37b7-11ee-ae9e-2783eb80d4ac	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952b8d1e-37b7-11ee-b9b0-63431269c32b	dg.4DFC/952b8d1e-37b7-11ee-b9b0-63431269c32b	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952bb136-37b7-11ee-9441-5f8cfedad833	dg.4DFC/952bb136-37b7-11ee-9441-5f8cfedad833	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952bd346-37b7-11ee-873f-87015a7e38bd	dg.4DFC/952bd346-37b7-11ee-873f-87015a7e38bd	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952bfee8-37b7-11ee-8cc4-5704ef754816	dg.4DFC/952bfee8-37b7-11ee-8cc4-5704ef754816	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952c212a-37b7-11ee-a39c-470777a82867	dg.4DFC/952c212a-37b7-11ee-a39c-470777a82867	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952c47ea-37b7-11ee-937f-5ba3b8b4fd80	dg.4DFC/952c47ea-37b7-11ee-937f-5ba3b8b4fd80	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952c6a5e-37b7-11ee-a288-b3938c3296b7	dg.4DFC/952c6a5e-37b7-11ee-a288-b3938c3296b7	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952c8df4-37b7-11ee-bda0-ab9b38219fab	dg.4DFC/952c8df4-37b7-11ee-bda0-ab9b38219fab	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952cb02c-37b7-11ee-9195-0361b09a6bd9	dg.4DFC/952cb02c-37b7-11ee-9195-0361b09a6bd9	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952cd26e-37b7-11ee-a95f-ffa9de8585b3	dg.4DFC/952cd26e-37b7-11ee-a95f-ffa9de8585b3	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952cf50a-37b7-11ee-8ce7-6f88e6a14f76	dg.4DFC/952cf50a-37b7-11ee-8ce7-6f88e6a14f76	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952d1846-37b7-11ee-aa7f-5f101ddae32e	dg.4DFC/952d1846-37b7-11ee-aa7f-5f101ddae32e	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952d3e02-37b7-11ee-b703-cf5b28348071	dg.4DFC/952d3e02-37b7-11ee-b703-cf5b28348071	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952d6080-37b7-11ee-9c46-d7f757bba87c	dg.4DFC/952d6080-37b7-11ee-9c46-d7f757bba87c	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952d8312-37b7-11ee-843e-87df3f076f72	dg.4DFC/952d8312-37b7-11ee-843e-87df3f076f72	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952da914-37b7-11ee-be6f-8b3804fc516b	dg.4DFC/952da914-37b7-11ee-be6f-8b3804fc516b	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952dcf8e-37b7-11ee-a8f5-af81932e20e3	dg.4DFC/952dcf8e-37b7-11ee-a8f5-af81932e20e3	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952df1b2-37b7-11ee-90a4-4fa03b805de1	dg.4DFC/952df1b2-37b7-11ee-90a4-4fa03b805de1	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952e1430-37b7-11ee-8028-03949ebb6b8e	dg.4DFC/952e1430-37b7-11ee-8028-03949ebb6b8e	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952e3668-37b7-11ee-8e13-8bf144c78179	dg.4DFC/952e3668-37b7-11ee-8e13-8bf144c78179	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952e5bb6-37b7-11ee-9097-a39df4d0be79	dg.4DFC/952e5bb6-37b7-11ee-9097-a39df4d0be79	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952e803c-37b7-11ee-a983-cf179aee11c0	dg.4DFC/952e803c-37b7-11ee-a983-cf179aee11c0	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952ea2ec-37b7-11ee-9036-af8f4e570287	dg.4DFC/952ea2ec-37b7-11ee-9036-af8f4e570287	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952ec650-37b7-11ee-bb1e-5748d1e11dea	dg.4DFC/952ec650-37b7-11ee-bb1e-5748d1e11dea	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952eeb8a-37b7-11ee-a878-cb516de57ad1	dg.4DFC/952eeb8a-37b7-11ee-a878-cb516de57ad1	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952f0d5e-37b7-11ee-bbc5-7b3b56cf7346	dg.4DFC/952f0d5e-37b7-11ee-bbc5-7b3b56cf7346	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952f3342-37b7-11ee-a8eb-23f9e4d0b882	dg.4DFC/952f3342-37b7-11ee-a8eb-23f9e4d0b882	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952f5930-37b7-11ee-a6fa-2f61b1f26f22	dg.4DFC/952f5930-37b7-11ee-a6fa-2f61b1f26f22	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952f7b72-37b7-11ee-902b-1f731ea1fcc5	dg.4DFC/952f7b72-37b7-11ee-902b-1f731ea1fcc5	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952f9ec2-37b7-11ee-a6df-2f589a6f2758	dg.4DFC/952f9ec2-37b7-11ee-a6df-2f589a6f2758	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952fc0aa-37b7-11ee-b7f6-3ba680884f94	dg.4DFC/952fc0aa-37b7-11ee-b7f6-3ba680884f94	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/952fe2f6-37b7-11ee-a6ab-b3fb6a9b0d09	dg.4DFC/952fe2f6-37b7-11ee-a6ab-b3fb6a9b0d09	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/953005f6-37b7-11ee-9b20-e7fb988f5d67	dg.4DFC/953005f6-37b7-11ee-9b20-e7fb988f5d67	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95302aea-37b7-11ee-a4ba-f7b819a98fc4	dg.4DFC/95302aea-37b7-11ee-a4ba-f7b819a98fc4	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95304ce6-37b7-11ee-bf2c-df0367b614c3	dg.4DFC/95304ce6-37b7-11ee-bf2c-df0367b614c3	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95306faa-37b7-11ee-a10b-97fa74fc4c34	dg.4DFC/95306faa-37b7-11ee-a10b-97fa74fc4c34	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95309264-37b7-11ee-a6bc-fffc5bc9ae94	dg.4DFC/95309264-37b7-11ee-a6bc-fffc5bc9ae94	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9530b85c-37b7-11ee-ad12-a78e4d5a2500	dg.4DFC/9530b85c-37b7-11ee-ad12-a78e4d5a2500	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9530dc74-37b7-11ee-ae08-5f201fa63071	dg.4DFC/9530dc74-37b7-11ee-ae08-5f201fa63071	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9530fe3e-37b7-11ee-9925-a74ce8a4bb7a	dg.4DFC/9530fe3e-37b7-11ee-9925-a74ce8a4bb7a	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95312026-37b7-11ee-92e9-e7ed8c9e3510	dg.4DFC/95312026-37b7-11ee-92e9-e7ed8c9e3510	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95314272-37b7-11ee-8660-93ad7b1dc09a	dg.4DFC/95314272-37b7-11ee-8660-93ad7b1dc09a	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95316900-37b7-11ee-b910-8b22699ad3d0	dg.4DFC/95316900-37b7-11ee-b910-8b22699ad3d0	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95318b10-37b7-11ee-b89a-9f936dc608c9	dg.4DFC/95318b10-37b7-11ee-b89a-9f936dc608c9	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9531acbc-37b7-11ee-8f79-8318280de5b0	dg.4DFC/9531acbc-37b7-11ee-8f79-8318280de5b0	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9531cfbc-37b7-11ee-88c6-23a3f41a804d	dg.4DFC/9531cfbc-37b7-11ee-88c6-23a3f41a804d	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9531f212-37b7-11ee-85de-538d28c79a80	dg.4DFC/9531f212-37b7-11ee-85de-538d28c79a80	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/953218a0-37b7-11ee-b92f-e7a0b40e9240	dg.4DFC/953218a0-37b7-11ee-b92f-e7a0b40e9240	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95323a6a-37b7-11ee-8d98-4f8134901250	dg.4DFC/95323a6a-37b7-11ee-8d98-4f8134901250	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95325d74-37b7-11ee-83cd-07ef92b2b761	dg.4DFC/95325d74-37b7-11ee-83cd-07ef92b2b761	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95327fca-37b7-11ee-8ae3-0367d45f2b04	dg.4DFC/95327fca-37b7-11ee-8ae3-0367d45f2b04	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9532a40a-37b7-11ee-b0e3-d7949e4ba1f7	dg.4DFC/9532a40a-37b7-11ee-b0e3-d7949e4ba1f7	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9532c64c-37b7-11ee-9701-2368263f759b	dg.4DFC/9532c64c-37b7-11ee-9701-2368263f759b	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9532e82a-37b7-11ee-9959-5bdfe388e572	dg.4DFC/9532e82a-37b7-11ee-9959-5bdfe388e572	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95330a80-37b7-11ee-bf8a-db726a080a21	dg.4DFC/95330a80-37b7-11ee-bf8a-db726a080a21	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95332c5e-37b7-11ee-b811-6ff995583312	dg.4DFC/95332c5e-37b7-11ee-b811-6ff995583312	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95335026-37b7-11ee-93e3-6f6aee3003a3	dg.4DFC/95335026-37b7-11ee-93e3-6f6aee3003a3	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95337628-37b7-11ee-94d5-4fda3e8058fa	dg.4DFC/95337628-37b7-11ee-94d5-4fda3e8058fa	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95339be4-37b7-11ee-aa49-073d10db9fb4	dg.4DFC/95339be4-37b7-11ee-aa49-073d10db9fb4	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9533beb2-37b7-11ee-bb20-57f82a3d80ad	dg.4DFC/9533beb2-37b7-11ee-bb20-57f82a3d80ad	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9533e6b2-37b7-11ee-a311-f30c6151a102	dg.4DFC/9533e6b2-37b7-11ee-a311-f30c6151a102	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9534091c-37b7-11ee-8017-bfcfb45f6ec3	dg.4DFC/9534091c-37b7-11ee-8017-bfcfb45f6ec3	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95342ab4-37b7-11ee-815c-d7bbda76018b	dg.4DFC/95342ab4-37b7-11ee-815c-d7bbda76018b	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95344d8c-37b7-11ee-9ac6-271f371a6475	dg.4DFC/95344d8c-37b7-11ee-9ac6-271f371a6475	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9534708c-37b7-11ee-ab52-87669842eb9d	dg.4DFC/9534708c-37b7-11ee-ab52-87669842eb9d	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/953493e6-37b7-11ee-811e-f3416652a366	dg.4DFC/953493e6-37b7-11ee-811e-f3416652a366	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9534b5ce-37b7-11ee-bed6-970bf18c8a86	dg.4DFC/9534b5ce-37b7-11ee-bed6-970bf18c8a86	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9534d874-37b7-11ee-9315-434c5602575a	dg.4DFC/9534d874-37b7-11ee-9315-434c5602575a	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9534fa8e-37b7-11ee-94ea-5fa37f15a337	dg.4DFC/9534fa8e-37b7-11ee-94ea-5fa37f15a337	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/953526bc-37b7-11ee-bd22-871867f590c7	dg.4DFC/953526bc-37b7-11ee-bd22-871867f590c7	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95354912-37b7-11ee-8e71-4fe8aa8d750b	dg.4DFC/95354912-37b7-11ee-8e71-4fe8aa8d750b	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95356c44-37b7-11ee-8661-c3ad33e3606a	dg.4DFC/95356c44-37b7-11ee-8661-c3ad33e3606a	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95358ecc-37b7-11ee-81cf-bf9748383469	dg.4DFC/95358ecc-37b7-11ee-81cf-bf9748383469	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9535b73a-37b7-11ee-9e37-13ab9276431d	dg.4DFC/9535b73a-37b7-11ee-9e37-13ab9276431d	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9535d9ae-37b7-11ee-b349-ff89957154af	dg.4DFC/9535d9ae-37b7-11ee-b349-ff89957154af	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9535fbbe-37b7-11ee-a1f8-a33dc03a5c74	dg.4DFC/9535fbbe-37b7-11ee-a1f8-a33dc03a5c74	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95361edc-37b7-11ee-b346-ff5ec8da2ca7	dg.4DFC/95361edc-37b7-11ee-b346-ff5ec8da2ca7	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95364236-37b7-11ee-90c8-1f78f2c5670d	dg.4DFC/95364236-37b7-11ee-90c8-1f78f2c5670d	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9536640a-37b7-11ee-a456-43443681727c	dg.4DFC/9536640a-37b7-11ee-a456-43443681727c	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/953689d0-37b7-11ee-a106-db5a99110920	dg.4DFC/953689d0-37b7-11ee-a106-db5a99110920	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9536acc6-37b7-11ee-b3f4-1b7219e58923	dg.4DFC/9536acc6-37b7-11ee-b3f4-1b7219e58923	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9536cf08-37b7-11ee-9246-a34d13e858c9	dg.4DFC/9536cf08-37b7-11ee-9246-a34d13e858c9	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9536f2b2-37b7-11ee-a5e1-f704cbbdbc83	dg.4DFC/9536f2b2-37b7-11ee-a5e1-f704cbbdbc83	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9537153a-37b7-11ee-a814-af453deb53c7	dg.4DFC/9537153a-37b7-11ee-a814-af453deb53c7	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95373786-37b7-11ee-a1db-8bc615722635	dg.4DFC/95373786-37b7-11ee-a1db-8bc615722635	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/953759fa-37b7-11ee-bcaf-97624cab4703	dg.4DFC/953759fa-37b7-11ee-bcaf-97624cab4703	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95377ca0-37b7-11ee-a00a-d385013d6b11	dg.4DFC/95377ca0-37b7-11ee-a00a-d385013d6b11	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95379ed8-37b7-11ee-9da1-fbb8476e2a6a	dg.4DFC/95379ed8-37b7-11ee-9da1-fbb8476e2a6a	Not specified in data	Not specified in data
